,group_0,group_1,group_2,group_3,group_4,0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,0_12,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,2_10,2_11,2_12,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,3_10,3_11,3_12,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,4_10,4_11,4_12,time_in_hours_sin,time_in_hours_cos,0,event
2015-06-22 20:00:00,0.148801101,0.235272613,0.117496217,0.034295888,0.159852428,0.148801101,0.169518147,0.193220142,0.206041236,0.171096514,0.164031003,0.136105633,0.131135522,0.179688836,0.195151291,0.160851968,0.184687523,0.141921402,0.235272613,0.233795566,0.240757509,0.235112562,0.240962567,0.239527535,0.248222691,0.28626905,0.31438564,0.305955979,0.256521214,0.285294285,0.274956438,0.117496217,0.087193851,0.090489092,0.087096741,0.076421693,0.081475306,0.082359904,0.090304787,0.076001892,0.12624541,0.160713686,0.203747091,0.182847981,0.034295888,0.0,0.0,0.0,0.0,0.0,0.0,0.295377507,0.510882678,0.434260851,0.172233017,0.091311739,0.116440053,0.159852428,0.166749724,0.183861483,0.169404212,0.140895829,0.110468876,0.092017804,0.257778863,0.300514098,0.259806063,0.236434897,0.217687568,0.205115694,-0.866025404,0.5,0.476666667,48
2015-06-22 20:15:00,0.133858602,0.235752622,0.082130572,0.057891623,0.182100423,0.133858602,0.148801101,0.169518147,0.193220142,0.206041236,0.171096514,0.164031003,0.136105633,0.131135522,0.179688836,0.195151291,0.160851968,0.184687523,0.235752622,0.235272613,0.233795566,0.240757509,0.235112562,0.240962567,0.239527535,0.248222691,0.28626905,0.31438564,0.305955979,0.256521214,0.285294285,0.082130572,0.117496217,0.087193851,0.090489092,0.087096741,0.076421693,0.081475306,0.082359904,0.090304787,0.076001892,0.12624541,0.160713686,0.203747091,0.057891623,0.034295888,0.0,0.0,0.0,0.0,0.0,0.0,0.295377507,0.510882678,0.434260851,0.172233017,0.091311739,0.182100423,0.159852428,0.166749724,0.183861483,0.169404212,0.140895829,0.110468876,0.092017804,0.257778863,0.300514098,0.259806063,0.236434897,0.217687568,-0.831469612,0.555570233,0.468,48
2015-06-22 20:30:00,0.108710431,0.224448507,0.078333258,0.119494545,0.138069119,0.108710431,0.133858602,0.148801101,0.169518147,0.193220142,0.206041236,0.171096514,0.164031003,0.136105633,0.131135522,0.179688836,0.195151291,0.160851968,0.224448507,0.235752622,0.235272613,0.233795566,0.240757509,0.235112562,0.240962567,0.239527535,0.248222691,0.28626905,0.31438564,0.305955979,0.256521214,0.078333258,0.082130572,0.117496217,0.087193851,0.090489092,0.087096741,0.076421693,0.081475306,0.082359904,0.090304787,0.076001892,0.12624541,0.160713686,0.119494545,0.057891623,0.034295888,0.0,0.0,0.0,0.0,0.0,0.0,0.295377507,0.510882678,0.434260851,0.172233017,0.138069119,0.182100423,0.159852428,0.166749724,0.183861483,0.169404212,0.140895829,0.110468876,0.092017804,0.257778863,0.300514098,0.259806063,0.236434897,-0.79335334,0.608761429,0.464666667,48
2015-06-22 23:15:00,0.43865098,0.581067734,0.635562228,0.649487274,0.43846922,0.43865098,0.131160899,0.139120202,0.127673799,0.121014523,0.111313094,0.119228859,0.097280027,0.090638022,0.088111154,0.103343267,0.108710431,0.133858602,0.581067734,0.231784809,0.221525612,0.21134284,0.203420741,0.204938972,0.205909849,0.213435074,0.20107603,0.204738871,0.206411346,0.224448507,0.235752622,0.635562228,0.084756287,0.063082223,0.096421439,0.087230728,0.088931225,0.081044886,0.071312668,0.042028924,0.034448926,0.04345931,0.078333258,0.082130572,0.649487274,0.124241445,0.0,0.0,0.01256469,0.0,0.093478226,0.037512866,0.083852768,0.01801971,0.0,0.119494545,0.057891623,0.43846922,0.092828755,0.102178992,0.04530979,0.083708211,0.065731381,0.117158041,0.091595367,0.048161927,0.031588949,0.044437281,0.138069119,0.182100423,-0.195090322,0.98078528,0.362666667,49
2015-06-22 23:30:00,0.638776396,0.960991581,1.024417244,0.849109092,0.963740298,0.638776396,0.43865098,0.131160899,0.139120202,0.127673799,0.121014523,0.111313094,0.119228859,0.097280027,0.090638022,0.088111154,0.103343267,0.108710431,0.960991581,0.581067734,0.231784809,0.221525612,0.21134284,0.203420741,0.204938972,0.205909849,0.213435074,0.20107603,0.204738871,0.206411346,0.224448507,1.024417244,0.635562228,0.084756287,0.063082223,0.096421439,0.087230728,0.088931225,0.081044886,0.071312668,0.042028924,0.034448926,0.04345931,0.078333258,0.849109092,0.649487274,0.124241445,0.0,0.0,0.01256469,0.0,0.093478226,0.037512866,0.083852768,0.01801971,0.0,0.119494545,0.963740298,0.43846922,0.092828755,0.102178992,0.04530979,0.083708211,0.065731381,0.117158041,0.091595367,0.048161927,0.031588949,0.044437281,0.138069119,-0.130526192,0.991444861,0.328666667,49
2015-06-22 23:45:00,0.331424637,0.685901293,0.486029317,0.549435995,0.585068937,0.331424637,0.638776396,0.43865098,0.131160899,0.139120202,0.127673799,0.121014523,0.111313094,0.119228859,0.097280027,0.090638022,0.088111154,0.103343267,0.685901293,0.960991581,0.581067734,0.231784809,0.221525612,0.21134284,0.203420741,0.204938972,0.205909849,0.213435074,0.20107603,0.204738871,0.206411346,0.486029317,1.024417244,0.635562228,0.084756287,0.063082223,0.096421439,0.087230728,0.088931225,0.081044886,0.071312668,0.042028924,0.034448926,0.04345931,0.549435995,0.849109092,0.649487274,0.124241445,0.0,0.0,0.01256469,0.0,0.093478226,0.037512866,0.083852768,0.01801971,0.0,0.585068937,0.963740298,0.43846922,0.092828755,0.102178992,0.04530979,0.083708211,0.065731381,0.117158041,0.091595367,0.048161927,0.031588949,0.044437281,-0.065403129,0.997858923,0.295333333,49
2015-06-23 00:00:00,0.303999286,0.634842673,0.155698608,0.637911831,0.517787719,0.303999286,0.331424637,0.638776396,0.43865098,0.131160899,0.139120202,0.127673799,0.121014523,0.111313094,0.119228859,0.097280027,0.090638022,0.088111154,0.634842673,0.685901293,0.960991581,0.581067734,0.231784809,0.221525612,0.21134284,0.203420741,0.204938972,0.205909849,0.213435074,0.20107603,0.204738871,0.155698608,0.486029317,1.024417244,0.635562228,0.084756287,0.063082223,0.096421439,0.087230728,0.088931225,0.081044886,0.071312668,0.042028924,0.034448926,0.637911831,0.549435995,0.849109092,0.649487274,0.124241445,0.0,0.0,0.01256469,0.0,0.093478226,0.037512866,0.083852768,0.01801971,0.517787719,0.585068937,0.963740298,0.43846922,0.092828755,0.102178992,0.04530979,0.083708211,0.065731381,0.117158041,0.091595367,0.048161927,0.031588949,0.0,1.0,0.272,49
2015-06-23 00:15:00,0.562665244,0.747137952,0.647689879,0.989049722,0.883536565,0.562665244,0.303999286,0.331424637,0.638776396,0.43865098,0.131160899,0.139120202,0.127673799,0.121014523,0.111313094,0.119228859,0.097280027,0.090638022,0.747137952,0.634842673,0.685901293,0.960991581,0.581067734,0.231784809,0.221525612,0.21134284,0.203420741,0.204938972,0.205909849,0.213435074,0.20107603,0.647689879,0.155698608,0.486029317,1.024417244,0.635562228,0.084756287,0.063082223,0.096421439,0.087230728,0.088931225,0.081044886,0.071312668,0.042028924,0.989049722,0.637911831,0.549435995,0.849109092,0.649487274,0.124241445,0.0,0.0,0.01256469,0.0,0.093478226,0.037512866,0.083852768,0.883536565,0.517787719,0.585068937,0.963740298,0.43846922,0.092828755,0.102178992,0.04530979,0.083708211,0.065731381,0.117158041,0.091595367,0.048161927,0.065403129,0.997858923,0.255666667,49
2015-06-23 00:30:00,0.714960608,1.023974936,0.972567768,1.322510396,0.972572415,0.714960608,0.562665244,0.303999286,0.331424637,0.638776396,0.43865098,0.131160899,0.139120202,0.127673799,0.121014523,0.111313094,0.119228859,0.097280027,1.023974936,0.747137952,0.634842673,0.685901293,0.960991581,0.581067734,0.231784809,0.221525612,0.21134284,0.203420741,0.204938972,0.205909849,0.213435074,0.972567768,0.647689879,0.155698608,0.486029317,1.024417244,0.635562228,0.084756287,0.063082223,0.096421439,0.087230728,0.088931225,0.081044886,0.071312668,1.322510396,0.989049722,0.637911831,0.549435995,0.849109092,0.649487274,0.124241445,0.0,0.0,0.01256469,0.0,0.093478226,0.037512866,0.972572415,0.883536565,0.517787719,0.585068937,0.963740298,0.43846922,0.092828755,0.102178992,0.04530979,0.083708211,0.065731381,0.117158041,0.091595367,0.130526192,0.991444861,0.242333333,49
2015-06-23 00:45:00,1.058591274,1.434172354,1.048883028,2.100963529,1.525758226,1.058591274,0.714960608,0.562665244,0.303999286,0.331424637,0.638776396,0.43865098,0.131160899,0.139120202,0.127673799,0.121014523,0.111313094,0.119228859,1.434172354,1.023974936,0.747137952,0.634842673,0.685901293,0.960991581,0.581067734,0.231784809,0.221525612,0.21134284,0.203420741,0.204938972,0.205909849,1.048883028,0.972567768,0.647689879,0.155698608,0.486029317,1.024417244,0.635562228,0.084756287,0.063082223,0.096421439,0.087230728,0.088931225,0.081044886,2.100963529,1.322510396,0.989049722,0.637911831,0.549435995,0.849109092,0.649487274,0.124241445,0.0,0.0,0.01256469,0.0,0.093478226,1.525758226,0.972572415,0.883536565,0.517787719,0.585068937,0.963740298,0.43846922,0.092828755,0.102178992,0.04530979,0.083708211,0.065731381,0.117158041,0.195090322,0.98078528,0.226333333,49
2015-06-23 01:00:00,1.383419463,2.452006016,2.206700558,2.775434802,2.276999509,1.383419463,1.058591274,0.714960608,0.562665244,0.303999286,0.331424637,0.638776396,0.43865098,0.131160899,0.139120202,0.127673799,0.121014523,0.111313094,2.452006016,1.434172354,1.023974936,0.747137952,0.634842673,0.685901293,0.960991581,0.581067734,0.231784809,0.221525612,0.21134284,0.203420741,0.204938972,2.206700558,1.048883028,0.972567768,0.647689879,0.155698608,0.486029317,1.024417244,0.635562228,0.084756287,0.063082223,0.096421439,0.087230728,0.088931225,2.775434802,2.100963529,1.322510396,0.989049722,0.637911831,0.549435995,0.849109092,0.649487274,0.124241445,0.0,0.0,0.01256469,0.0,2.276999509,1.525758226,0.972572415,0.883536565,0.517787719,0.585068937,0.963740298,0.43846922,0.092828755,0.102178992,0.04530979,0.083708211,0.065731381,0.258819045,0.965925826,0.227,49
2015-06-23 01:15:00,1.799151968,2.394639255,2.698908273,2.946145285,2.375191739,1.799151968,1.383419463,1.058591274,0.714960608,0.562665244,0.303999286,0.331424637,0.638776396,0.43865098,0.131160899,0.139120202,0.127673799,0.121014523,2.394639255,2.452006016,1.434172354,1.023974936,0.747137952,0.634842673,0.685901293,0.960991581,0.581067734,0.231784809,0.221525612,0.21134284,0.203420741,2.698908273,2.206700558,1.048883028,0.972567768,0.647689879,0.155698608,0.486029317,1.024417244,0.635562228,0.084756287,0.063082223,0.096421439,0.087230728,2.946145285,2.775434802,2.100963529,1.322510396,0.989049722,0.637911831,0.549435995,0.849109092,0.649487274,0.124241445,0.0,0.0,0.01256469,2.375191739,2.276999509,1.525758226,0.972572415,0.883536565,0.517787719,0.585068937,0.963740298,0.43846922,0.092828755,0.102178992,0.04530979,0.083708211,0.321439465,0.946930129,0.288,49
2015-06-23 01:30:00,1.349846684,2.11912524,2.525139699,2.148645434,1.90688828,1.349846684,1.799151968,1.383419463,1.058591274,0.714960608,0.562665244,0.303999286,0.331424637,0.638776396,0.43865098,0.131160899,0.139120202,0.127673799,2.11912524,2.394639255,2.452006016,1.434172354,1.023974936,0.747137952,0.634842673,0.685901293,0.960991581,0.581067734,0.231784809,0.221525612,0.21134284,2.525139699,2.698908273,2.206700558,1.048883028,0.972567768,0.647689879,0.155698608,0.486029317,1.024417244,0.635562228,0.084756287,0.063082223,0.096421439,2.148645434,2.946145285,2.775434802,2.100963529,1.322510396,0.989049722,0.637911831,0.549435995,0.849109092,0.649487274,0.124241445,0.0,0.0,1.90688828,2.375191739,2.276999509,1.525758226,0.972572415,0.883536565,0.517787719,0.585068937,0.963740298,0.43846922,0.092828755,0.102178992,0.04530979,0.382683432,0.923879533,0.450333333,49
2015-06-23 01:45:00,1.692165318,2.513925005,2.783652744,2.595348678,2.222439054,1.692165318,1.349846684,1.799151968,1.383419463,1.058591274,0.714960608,0.562665244,0.303999286,0.331424637,0.638776396,0.43865098,0.131160899,0.139120202,2.513925005,2.11912524,2.394639255,2.452006016,1.434172354,1.023974936,0.747137952,0.634842673,0.685901293,0.960991581,0.581067734,0.231784809,0.221525612,2.783652744,2.525139699,2.698908273,2.206700558,1.048883028,0.972567768,0.647689879,0.155698608,0.486029317,1.024417244,0.635562228,0.084756287,0.063082223,2.595348678,2.148645434,2.946145285,2.775434802,2.100963529,1.322510396,0.989049722,0.637911831,0.549435995,0.849109092,0.649487274,0.124241445,0.0,2.222439054,1.90688828,2.375191739,2.276999509,1.525758226,0.972572415,0.883536565,0.517787719,0.585068937,0.963740298,0.43846922,0.092828755,0.102178992,0.44228869,0.896872742,0.590666667,49
2015-06-23 02:00:00,1.805911384,2.248758151,2.624444005,2.096649066,1.892424464,1.805911384,1.692165318,1.349846684,1.799151968,1.383419463,1.058591274,0.714960608,0.562665244,0.303999286,0.331424637,0.638776396,0.43865098,0.131160899,2.248758151,2.513925005,2.11912524,2.394639255,2.452006016,1.434172354,1.023974936,0.747137952,0.634842673,0.685901293,0.960991581,0.581067734,0.231784809,2.624444005,2.783652744,2.525139699,2.698908273,2.206700558,1.048883028,0.972567768,0.647689879,0.155698608,0.486029317,1.024417244,0.635562228,0.084756287,2.096649066,2.595348678,2.148645434,2.946145285,2.775434802,2.100963529,1.322510396,0.989049722,0.637911831,0.549435995,0.849109092,0.649487274,0.124241445,1.892424464,2.222439054,1.90688828,2.375191739,2.276999509,1.525758226,0.972572415,0.883536565,0.517787719,0.585068937,0.963740298,0.43846922,0.092828755,0.5,0.866025404,0.731333333,49
2015-06-23 02:15:00,1.11681543,2.172746755,1.84330576,2.09098289,1.801002199,1.11681543,1.805911384,1.692165318,1.349846684,1.799151968,1.383419463,1.058591274,0.714960608,0.562665244,0.303999286,0.331424637,0.638776396,0.43865098,2.172746755,2.248758151,2.513925005,2.11912524,2.394639255,2.452006016,1.434172354,1.023974936,0.747137952,0.634842673,0.685901293,0.960991581,0.581067734,1.84330576,2.624444005,2.783652744,2.525139699,2.698908273,2.206700558,1.048883028,0.972567768,0.647689879,0.155698608,0.486029317,1.024417244,0.635562228,2.09098289,2.096649066,2.595348678,2.148645434,2.946145285,2.775434802,2.100963529,1.322510396,0.989049722,0.637911831,0.549435995,0.849109092,0.649487274,1.801002199,1.892424464,2.222439054,1.90688828,2.375191739,2.276999509,1.525758226,0.972572415,0.883536565,0.517787719,0.585068937,0.963740298,0.43846922,0.555570233,0.831469612,0.957,49
